AF3_THETA,AF3_ALPHA,AF3_LOW_BETA,AF3_HIGH_BETA,AF3_GAMMA,T7_THETA,T7_ALPHA,T7_LOW_BETA,T7_HIGH_BETA,T7_GAMMA,Pz_THETA,Pz_ALPHA,Pz_LOW_BETA,Pz_HIGH_BETA,Pz_GAMMA,T8_THETA,T8_ALPHA,T8_LOW_BETA,T8_HIGH_BETA,T8_GAMMA,AF4_THETA,AF4_ALPHA,AF4_LOW_BETA,AF4_HIGH_BETA,AF4_GAMMA,Label
-0.1475876159113998,-0.1006077789447871,-0.0481153438464447,0.0427102337635072,0.0420675311634536,-0.1894340382920638,-0.2092659102421523,-0.10900354927641,-0.6291792522199562,-0.6500641376314679,-0.0699889666807245,-0.1373105356140402,-0.1172804592764509,-0.1602224354499011,-0.2525346526373138,-0.0960450892978034,-0.0917604616733982,-0.0779929866701377,-0.0978061324862616,-0.1053681970093041,-0.1311797155095468,-0.0982435268241613,-0.0780420178791145,-0.106147590377647,-0.0418023884358815,3
-0.127350920502436,-0.109048059426319,-0.0953143450221885,-0.1422278460351137,-0.289191774436732,-0.1801264593211973,0.3841533486423036,-0.0328945654009409,1.3750174396532902,3.469403923583809,0.1822586592207255,-0.1327624563779507,-0.1149519889962427,-0.1582826015312463,-0.2236950039185486,-0.0902539115178952,-0.0986977157055907,-0.0976366948726238,-0.1187848800636634,-0.1768864575610367,-0.1108804553224614,-0.1000341697312012,-0.0794893685847503,-0.1255425191036861,-0.2040042251978187,3
6.522013574265055,5.592069696447002,5.003517154075885,5.783953142956616,5.6075258804297246,0.014291387022469,2.1603016611287664,2.226860961150253,2.70333809775994,0.6181326805122933,7.723734201456996,6.204079459958699,5.377247121466136,5.781340735812025,5.40527359490795,9.25960976632574,8.305286131030977,5.7057065556780575,5.781174713408877,7.215055513654263,7.291723984308382,5.604605321530826,4.915952523301977,5.750506701328033,6.159221828026911,1
-0.1219245751984913,-0.1152668469522851,-0.1220650661298121,-0.1678883777857173,-0.4281140507328714,-0.1829855999618059,-0.0982772616239424,-0.2739692966236288,-0.573792034462194,-0.5809642997178068,-0.19361190727975,-0.1294953682392484,-0.1131660149169736,-0.1532181390183305,-0.2228332671884234,-0.0975943244068303,-0.0981507293951309,-0.1143447539608474,-0.1291368739146242,-0.2548818573970076,-0.1056743176181979,-0.1042188726126324,-0.121478696312235,-0.1505281366157232,-0.3059493197886341,1
-0.0893375835360336,-0.0914549264920128,-0.1248329259959657,-0.1579754478784943,-0.2819928939896849,-0.1893237972093784,-0.3060765701908091,-0.5046988880195798,-0.485845161158927,-0.5034337860001112,-0.1974014033031556,-0.1280712623056106,-0.1135134269475253,-0.1166316822827306,-0.1183311168005461,-0.0996214301770272,-0.0945660763596683,-0.114612763602087,-0.1000894115935951,-0.0652331447199122,-0.0552327731561556,-0.0811369452288919,-0.1183874994168919,-0.1392934172731614,-0.1284009086228219,3
-0.1342194799771084,-0.1127590608437543,-0.0929388915809845,-0.1600266162035781,-0.3615264453094636,-0.1804797586989132,-0.1649100981398005,-0.331852355272392,-0.5940075566891173,-0.4854961779064209,-0.1982246923852903,-0.1405406590739998,-0.1144971826944371,-0.1609351415318359,-0.2146960148179068,-0.1012370786544976,-0.101834998961833,-0.115945339622738,-0.1340457803683755,-0.228899263016637,-0.1142242463684964,-0.0886388661220143,-0.1049709175371213,-0.1437038662753735,-0.2573239303897962,4
-0.0681819233665241,-0.1123582498564554,-0.1305163944343451,-0.1756814914544407,-0.4477500818729643,-0.176272454806143,-0.1959162843130031,-0.424767827258405,-0.675059349810148,-0.8084949324664132,-0.197349499376404,-0.1384377498903299,-0.1074759284034219,-0.1544188064050395,-0.2559074952018496,-0.1010930281146738,-0.1047955673000605,-0.1188960666282866,-0.1415728399859797,-0.2447825653934899,-0.0921054443466646,-0.105165095072216,-0.1276453901873484,-0.1442642252445866,-0.3252962204208259,2
-0.1313683310764463,-0.105868781728798,-0.1115815719051669,-0.1488634163657319,-0.2446446189926601,-0.1810492910188043,0.1850290815228322,0.7082543859665735,0.733516878099581,2.9782838942815126,0.1069927440503786,-0.1405689873101709,-0.1169164727118917,-0.1623566566960066,-0.2298301879715791,-0.0981182204054507,-0.0918085639269947,-0.1148073272474655,-0.1326992980126987,-0.2319624793287069,-0.0622227521921221,-0.088645117284593,-0.0961376033637708,-0.1321165543530797,-0.2129523358781282,2
-0.1355792018037476,-0.0597272333369169,-0.0725013880395866,-0.0641918887743303,0.0688923542799394,-0.1836455322884973,-0.0933156708401274,-0.1706318059807364,0.081506168748908,-0.3532025638323654,0.2779535141615458,-0.1255184508268774,-0.1151566327808668,-0.0807719181211358,0.2736842093589436,-0.0801930255332724,-0.0768318870985177,-0.0680430867049819,0.010592216138908,0.0431773070058102,-0.1272151455053158,-0.0786750848930349,-0.0764516171461977,0.0078787100567701,0.1908838414598487,1
-0.1533664004947152,-0.1093811128581265,-0.1150506833532881,-0.0937004192969006,0.7470686082179331,-0.1870312833203118,-0.1938347220463986,-0.3614856177404635,-0.5284500555842018,-0.1471324019763148,-0.1973883019737572,0.0951662676542944,-0.115397616707582,-0.022781573121026,-0.0102664073165643,-0.0963078998541148,-0.086104133276019,-0.1135434795092329,-0.122687811743922,0.1642413356329449,-0.1328728289528047,-0.0935264020021759,-0.1212023149127388,-0.1009343882851606,0.303103183319418,3
