AF3_THETA,AF3_ALPHA,AF3_LOW_BETA,AF3_HIGH_BETA,AF3_GAMMA,T7_THETA,T7_ALPHA,T7_LOW_BETA,T7_HIGH_BETA,T7_GAMMA,Pz_THETA,Pz_ALPHA,Pz_LOW_BETA,Pz_HIGH_BETA,Pz_GAMMA,T8_THETA,T8_ALPHA,T8_LOW_BETA,T8_HIGH_BETA,T8_GAMMA,AF4_THETA,AF4_ALPHA,AF4_LOW_BETA,AF4_HIGH_BETA,AF4_GAMMA,Label
0.0222735732836412,0.0668602924137846,0.2829227411608976,0.0892559232846071,0.3377435397075611,-0.1849019859819266,0.7997729699765618,1.8836639890492184,1.1378764854200951,0.1185840611743455,-0.1901690824600422,-0.076176123574099,-0.0022700671740966,-0.0656912944503904,0.1237788359876829,-0.0911547061989454,0.0739128308234133,0.2002061045942735,0.0672459622055174,0.7070758365481061,0.113280414814843,0.1097284611525624,0.3935311366958384,0.1718895519888024,0.6956535256884956,3
-0.1396741549916017,-0.0733011373272086,-0.0595221179946132,-0.0896415408376087,0.0883253549481171,-0.1890183851447562,-0.150217276584392,-0.3373223898335823,-0.3905735677085695,-0.0638760368936426,-0.002910799866618,-0.1320537925249825,-0.1148380084569595,-0.1451756747491428,-0.1434631244773511,-0.0945304576872441,-0.0626810657985298,-0.0801721796104918,-0.0357622876301785,0.3779330460352426,-0.1260796702018111,-0.0615299477996966,-0.0606039137017818,-0.0454493291553388,0.3221496378307961,2
-0.1404222480015199,-0.0324933270651313,-0.091155721895132,-0.0147805996603327,-0.0916504394045561,-0.1796934546107917,-0.1366939443837496,-0.4076742778279715,-0.2518495562206745,-0.0880117143142178,0.021295695643499,-0.133472693695643,-0.112114607038848,-0.1340559331012145,-0.1133837911792086,-0.0942938583018436,-0.0569825727979413,-0.066222870218005,0.0413707186640708,0.2745634707789185,-0.1172867954960455,-0.052841068578516,-0.0753367659269918,0.0495640098007765,0.3655773950996285,2
-0.1472754285920371,-0.1100215083028671,-0.1131758866143984,-0.1641273136093287,-0.3440463203481663,-0.182848560808597,0.2343792938901107,1.2800502068409876,0.6824533132717163,1.493390341524057,0.1248456334317044,-0.1397930901315003,-0.117505174848974,-0.1632880040350255,-0.2383618818823906,-0.0930754569305869,-0.0974203316141235,-0.1123885001792203,-0.139936468112877,-0.2116531379938176,-0.1247245675503942,-0.1000811810566637,-0.1129076571963959,-0.1452336665396956,-0.2494183763247176,3
-0.0551940385786957,-0.061558100144983,-0.0901068907845125,-0.1624951361572135,-0.4377139871956103,0.0491620540186089,3.46506266673438,1.254644574720382,0.3489335342359519,-0.2836213305759109,-0.1941929567578569,-0.1224800610889163,-0.1049240625258948,-0.1471824872379664,-0.2161885766035572,-0.0975800094812529,-0.0929318382656904,-0.1157948129146841,-0.1440120589881313,-0.2529399470779824,-0.0620532184796315,-0.0700930196834911,-0.1025009928129128,-0.1465912744700695,-0.311429579002158,1
-0.1536943802620003,-0.091313321683626,-0.0983698823424395,-0.0583791280718791,0.4975180963517419,-0.1892450331171398,-0.107983348681039,-0.33248854522458,-0.5990077322502412,-0.4856793083704472,-0.0680730272587452,-0.1390914364161463,-0.1188206798278803,-0.1643920827716611,-0.2519101592830893,-0.1010721982432576,-0.1009360682398098,-0.116583353496157,-0.1172642325209815,-0.0380874491284386,-0.1317617596385787,-0.1062962387897833,-0.1286750531072629,-0.1278404254139686,0.0579283810818383,3
-0.1060550053360298,-0.1079202446013653,-0.1041744372170165,-0.1465930992759308,-0.1962971366531636,-0.1883441568761413,-0.2833463456550311,-0.4636357183783576,-0.6314476871090201,-0.5930041891317623,-0.1937543049387373,-0.1276797925018414,-0.0815775930490509,-0.1291869967649765,-0.0419761927842417,-0.0986586018047146,-0.0972934290092065,-0.1040232722471724,-0.1113123011014338,0.0278728683990622,-0.0652666159645764,-0.097189610946892,-0.093780172071946,-0.120263750280182,-0.0004549799490364,2
-0.1533945062409314,-0.1195701395035797,-0.1366806275152321,-0.1817864019396434,-0.4465125628060531,-0.1805949856277561,-0.1571459030815853,-0.2807935270919154,-0.6222521093537757,-0.7218754744430124,-0.197542578738844,-0.1364550375595128,-0.1112557250286522,-0.1560673084557866,-0.245021111929503,-0.1009375134881773,-0.1047016496179996,-0.1192073120857001,-0.1477068848836929,-0.2692723987803242,-0.1314966327731441,-0.1091798819457292,-0.1330079796929066,-0.1571505695758474,-0.3286553471734192,2
-0.1324783374124929,-0.0713345318804431,-0.0473823274221474,-0.0254126478794383,-0.133531884619442,-0.1884722133215673,-0.035879454532141,0.1822857536159241,-0.0437728906049824,-0.2587685659852646,0.3825618560981422,-0.0250705793839497,-0.0562904742541888,-0.0934552285797963,0.1907869963467121,-0.0994358941660916,-0.044531821823388,-0.0703919936994673,-0.0139651728394094,-0.0211176949850285,-0.1323707465150234,-0.048870396525227,-0.0394103568475161,0.041825976776665,0.0404704889808904,3
-0.1490320069206383,-0.1091603964325474,-0.1099521039265845,-0.0644259728770686,0.1602932258419809,-0.1884917952152992,-0.2414124558569845,-0.4057879252480084,-0.7062702351177261,-0.5098592040807418,-0.1973939063796129,0.0478739829317965,-0.1148981898006773,-0.0465834685838685,-0.0652538718405794,-0.0900397025279548,-0.0854437750799634,-0.0991570151184882,-0.0968340006998675,-0.0229115308172193,-0.1310738355577774,-0.1080206126088274,-0.1151863173597005,-0.1295268905743188,0.0044506867784402,1
-0.1333106730062821,-0.0948985715661046,-0.0443357860434389,0.0746140464419296,1.4340442784722571,-0.1848027533201689,-0.2937808338558736,-0.3657386392611878,-0.5524853122250306,-0.4364664376812163,-0.060973884866885,-0.1370258353727355,-0.1175697379660501,-0.1647104089251548,-0.2549467181563154,-0.0984294661778542,-0.0879961957255941,-0.0842458114288731,-0.1165515775800471,-0.1424568257081672,-0.1306822160083618,-0.1044708624186565,-0.1118512608289813,-0.1278339556481686,0.0243363512441496,4
-0.1478937064239372,-0.0952881459870408,-0.0815911757226027,0.0765160981665529,1.6118312109753317,-0.1860554761547088,-0.0787824505456407,-0.3482740965770394,-0.5777165069769844,0.2001918349271045,-0.1966408479239668,0.0755534702034147,-0.1128832204354652,-0.0565068491187277,-0.0790317320402965,-0.0968013660739609,-0.0815973696113981,-0.094506501893752,-0.1104176163485566,-0.0335616240872885,-0.1302080029684852,-0.0951265735536155,-0.1210375479790283,-0.0957738133920918,0.1757420430514156,3
-0.1550716234464079,-0.1159314750940835,-0.1123587176084341,-0.1609712399057502,-0.3268126903531857,-0.1872826286236615,-0.2640839606204925,-0.4035827723815832,-0.6600021790518076,-0.4553634992310807,-0.1977290695330331,-0.1377253138318198,-0.0947099515117941,-0.1354470018430794,-0.1516632248459647,-0.1014160389885402,-0.1026495640501347,-0.090477539997308,-0.105594147052594,-0.1045431146242461,-0.1336675819984736,-0.1083581108163026,-0.100085528287421,-0.1363546372067401,-0.2041961371823791,2
-0.1415704041138411,-0.1161408374579618,-0.1177331482145337,-0.1082289332812336,0.2909570800606193,-0.1890249942896625,-0.2980787225661723,-0.52750580408826,-0.530207090664353,-0.507045502532092,-0.0607091850810604,-0.1348312131575153,-0.1175005617397552,-0.1639896241315153,-0.2525838992029868,-0.1005129558909565,-0.0997666384844884,-0.105880711196501,-0.1190513290943515,-0.1668867277376789,-0.1176779943489331,-0.1003000178696119,-0.1066022080820122,-0.1107648787581212,0.0355155578561855,4
-0.1153828555245022,-0.0888888884874207,-0.0041434672777142,-0.0818513231673552,-0.094267388692247,-0.1827104781061923,-0.0466699409345786,-0.1116787915032935,-0.1349880201583118,-0.3483143570499964,0.0066270597018901,-0.1255411192869514,-0.1056363116204929,-0.1267546995281967,-0.1016359838533443,-0.0995393182711638,-0.0909914125001808,-0.044748624912237,-0.0701435553171473,0.0063557198966113,-0.1003976175055781,-0.0712189792101545,-0.0012856094304246,-0.0384003358452919,0.0938664253484629,3
0.4310385834861122,-0.1071157396923728,-0.136660017906174,-0.1492049438330869,-0.3887952452053215,5.838836593963939,0.3756219636612712,0.214177419883226,0.1224256347548405,0.3431562400485228,-0.1525729751068219,0.0771842372249505,-0.118563427546973,-0.1418568545671419,-0.1858780971233592,0.3106279271633737,-0.0966224785629374,-0.1207837652092254,-0.1310322066914797,-0.2636981108404591,0.5996726918569398,-0.0973150554524118,-0.1267126208292233,-0.124908791059028,-0.2795800032606318,1
-0.1469257977542943,-0.1201907126250529,-0.1328698031679878,-0.1847366593997623,-0.4404795732842725,-0.1839589585381195,-0.2199501491193077,-0.466083145356287,-0.3661166867738722,-0.7820277831473349,-0.1959214651115749,-0.1355103099643989,-0.112322523545499,-0.1535086523383562,-0.2418579971994126,-0.1013099286345217,-0.1048671773065189,-0.1185329559941568,-0.1340346945938623,-0.2504169339593136,-0.1245400187455419,-0.1106808866283421,-0.1274314725848579,-0.1608470847502153,-0.322533507328294,4
-0.0983419628687798,-0.0804034783330805,-0.1147784199201498,-0.1707877458136038,-0.4240094723766349,-0.1821998142379908,-0.217316804971764,-0.141314522557654,-0.5953670144883584,-0.621439886650704,-0.1939734127366311,-0.1332112314147042,-0.1107138071673644,-0.1575658916824975,-0.2235467952066185,-0.0995816618984757,-0.1055255036685633,-0.1166868069188216,-0.1478382687421366,-0.2647900109122273,-0.0751456033161133,-0.0759998855694588,-0.1088626457670689,-0.1479469125016029,-0.2981258095262897,1
